Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
472898270,1B000076,true,Rx,0,8,76,00,04,01,01,00,00,00,
472898504,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
472901320,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
472901576,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
472901866,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
472903321,000000A7,false,Rx,0,8,30,02,20,80,FD,01,98,3D,
472903556,000000A8,false,Rx,0,8,A6,92,1D,A1,82,64,00,0E,
472903801,00000107,false,Rx,0,8,00,00,F8,2C,01,00,80,A6,
472904043,00000120,false,Rx,0,8,D3,01,00,02,01,08,FF,01,
472904277,00000121,false,Rx,0,8,0C,01,00,40,37,5A,7E,FE,
472904511,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
472905219,000000AF,false,Rx,0,4,83,7E,D7,01,00,00,00,00,
472906178,00000086,false,Rx,0,8,36,02,2C,20,00,00,00,00,
472911602,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472911607,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
472911613,00000116,false,Rx,0,8,8B,00,01,00,20,00,00,FF,
472911618,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
472911623,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
472911769,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
472912012,0000012D,false,Rx,0,8,60,8B,7F,00,00,00,FE,3F,
472913350,000000A7,false,Rx,0,8,B1,03,20,80,FD,01,98,3D,
472913559,000000A8,false,Rx,0,8,26,93,1D,A1,82,64,FC,0D,
472915220,000000AF,false,Rx,0,4,83,7F,D7,01,00,00,00,00,
472916184,00000086,false,Rx,0,8,52,03,2C,20,00,00,00,00,
472917483,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472917744,00000101,false,Rx,0,8,DC,01,80,00,A2,03,00,00,
472918007,00000106,false,Rx,0,8,4C,01,63,00,02,00,00,00,
472918260,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
472918947,0000031E,false,Rx,0,8,31,F1,3F,00,00,00,00,40,
472919200,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
472919433,0000032F,false,Rx,0,8,00,FF,00,00,00,00,12,01,
472919695,00000040,false,Rx,0,8,60,06,00,44,C1,00,00,00,
472920609,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
472921337,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
472921591,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
472921815,00000463,false,Rx,0,8,00,E0,03,00,00,00,00,00,
472923289,000000A7,false,Rx,0,8,8B,04,20,80,FD,01,98,3D,
472923525,000000A8,false,Rx,0,8,DD,94,1D,A1,82,64,04,0E,
472923769,00000107,false,Rx,0,8,00,00,F8,2C,01,00,80,A6,
472924012,00000120,false,Rx,0,8,2B,02,00,02,01,08,FF,01,
472924246,00000121,false,Rx,0,8,83,02,00,40,37,5A,7E,FE,
472924480,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
472925093,000000AF,false,Rx,0,4,83,70,00,00,00,00,00,00,
472926193,00000086,false,Rx,0,8,41,04,2C,20,00,00,00,00,
472926421,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
472932792,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472932797,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
472932803,00000116,false,Rx,0,8,EF,01,01,00,20,00,00,FF,
472932808,000003E5,false,Rx,0,8,18,2F,00,00,00,00,00,00,
472932813,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
472932819,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
472932832,00000128,false,Rx,0,3,84,FF,08,00,00,00,00,00,
472932837,0000012D,false,Rx,0,8,52,8C,7F,00,00,00,FE,3F,
472933347,000000A7,false,Rx,0,8,F0,05,20,80,FD,01,98,3D,
472933555,000000A8,false,Rx,0,8,FF,95,1D,A1,82,64,08,0E,
472933808,0000030B,false,Rx,0,8,10,26,00,00,08,00,00,10,
472934604,000003B5,false,Rx,0,8,87,FE,12,3E,0C,99,20,00,
472935230,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
472936170,00000086,false,Rx,0,8,25,05,2C,20,00,00,00,00,
472936465,000005EA,false,Rx,0,8,00,00,00,36,F8,FE,FB,FF,
472937467,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472937982,00000101,false,Rx,0,8,70,02,80,00,A2,03,00,00,
472938236,00000106,false,Rx,0,8,E0,02,63,00,02,00,00,00,
472938529,1A55552B,true,Rx,0,8,00,00,00,00,00,FE,F8,03,
472938776,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
472941310,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
472941564,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
472941854,00000365,false,Rx,0,8,AD,06,14,00,8D,0F,88,7A,
472943329,000000A7,false,Rx,0,8,63,06,20,80,FD,01,98,3D,
472943563,000000A8,false,Rx,0,8,CF,96,1D,A1,82,64,08,0E,
472943788,00000107,false,Rx,0,8,00,00,F8,2C,01,00,8D,A6,
472944031,00000120,false,Rx,0,8,F9,03,00,02,01,08,FF,01,
472944266,00000121,false,Rx,0,8,4C,03,00,00,37,5A,7E,FE,
472944494,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
472944759,00000366,false,Rx,0,8,00,00,00,20,80,03,00,00,
472944980,00000391,false,Rx,0,8,12,8C,22,4A,00,27,00,22,
472945235,000003BE,false,Rx,0,8,78,0F,E6,00,C8,80,00,80,
472945389,000000AF,false,Rx,0,4,83,72,35,01,00,00,00,00,
472945565,000003C0,false,Rx,0,4,84,03,03,00,00,00,00,00,
472945809,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
472946052,000003D6,false,Rx,0,8,02,00,00,00,00,00,30,00,
472946306,00000086,false,Rx,0,8,89,06,2C,20,00,00,00,00,
472952810,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472952816,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
472952821,00000116,false,Rx,0,8,43,02,01,00,20,00,00,FF,
472952834,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
472952839,0000065A,false,Rx,0,8,00,00,02,10,00,00,3C,00,
472952844,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
472952850,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
472952855,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
472952860,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
472952865,0000012D,false,Rx,0,8,3E,8D,7F,00,00,00,FE,3F,
472953277,000000A7,false,Rx,0,8,EA,07,20,80,FD,01,98,3D,
472953512,000000A8,false,Rx,0,8,AA,97,1D,A1,82,64,00,0E,
472955210,000000AF,false,Rx,0,4,83,73,35,01,00,00,00,00,
472956200,00000086,false,Rx,0,8,ED,07,2C,20,00,00,00,00,
472956474,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
472957480,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472957742,00000101,false,Rx,0,8,DB,03,80,00,A2,05,00,00,
472958005,00000106,false,Rx,0,8,84,03,63,00,02,00,00,00,
472958259,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
472959124,1B000010,true,Rx,0,8,10,00,04,05,11,00,00,00,
472961329,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
472961563,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
472961896,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
472962129,000000B1,false,Rx,0,8,42,2A,00,00,00,00,00,00,
472963310,000000A7,false,Rx,0,8,CD,08,20,80,FD,05,88,3D,
472963546,000000A8,false,Rx,0,8,72,88,1D,61,82,64,F4,0D,
472963789,00000107,false,Rx,0,8,00,00,F8,2C,01,00,9A,A6,
472964031,00000120,false,Rx,0,8,AF,04,00,02,01,08,FF,01,
472964265,00000121,false,Rx,0,8,CC,04,00,40,37,5A,7E,FE,
472964498,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
472964741,00000585,false,Rx,0,8,0F,3C,00,7F,11,00,00,00,
472965196,000000AF,false,Rx,0,4,83,74,00,00,00,00,00,00,
472966184,00000086,false,Rx,0,8,AF,08,2C,20,00,00,00,00,
472972836,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472972841,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
472972847,00000116,false,Rx,0,8,27,03,01,00,20,00,00,FF,
472972852,00000392,false,Rx,0,8,FD,20,00,00,00,00,00,04,
472972857,0000031E,false,Rx,0,8,8B,F2,3F,00,00,00,00,40,
472972863,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
472972868,0000032F,false,Rx,0,8,00,FF,00,00,00,00,12,01,
472972873,00000040,false,Rx,0,8,04,07,00,44,C1,00,00,00,
472972879,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
472972884,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
472972889,00000464,false,Rx,0,8,00,00,00,00,00,00,00,00,
472972895,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
472972900,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A2,
472972905,0000012D,false,Rx,0,8,0E,8E,7F,00,00,00,FE,3F,
472972910,000003C8,false,Rx,0,8,00,00,54,24,00,60,01,82,
472973321,000000A7,false,Rx,0,8,04,09,60,80,FD,05,88,3D,
472973557,000000A8,false,Rx,0,8,38,89,1D,61,82,64,F0,0D,
472975230,000000AF,false,Rx,0,4,83,75,00,00,00,00,00,00,
472976165,00000086,false,Rx,0,8,CB,09,2C,20,00,00,00,00,
472977487,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472977750,00000101,false,Rx,0,8,B2,04,80,00,A2,02,00,00,
472977988,00000106,false,Rx,0,8,97,04,63,00,02,00,00,00,
472978268,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
472981321,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
472981555,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
472981862,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
472983282,0000030B,false,Rx,0,8,10,27,00,00,08,00,00,10,
472983516,000000A7,false,Rx,0,8,02,0A,60,80,FD,05,88,3D,
472983761,000000A8,false,Rx,0,8,18,8A,1D,A1,82,64,F4,0D,
472983982,00000107,false,Rx,0,8,00,00,F8,2C,01,00,9A,A6,
472984216,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
472984451,00000121,false,Rx,0,8,FB,05,00,40,37,5A,7E,FE,
472984720,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
472985081,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
472986182,00000086,false,Rx,0,8,67,0A,2C,20,00,00,00,00,
472986438,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
472992857,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472992862,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
472992868,00000116,false,Rx,0,8,34,04,01,00,20,00,00,FF,
472992873,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
472992878,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
472992884,00000128,false,Rx,0,3,84,10,2A,00,00,00,00,00,
472992889,00000365,false,Rx,0,8,AD,06,14,00,8D,0F,88,7A,
472992894,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
472993425,000000A7,false,Rx,0,8,6C,0B,60,80,FD,05,88,3D,
472993659,000000A8,false,Rx,0,8,CA,8B,1D,A1,82,64,00,0E,
472995220,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
472996203,00000086,false,Rx,0,8,03,0B,2C,20,00,00,00,00,
472997440,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
472997724,00000101,false,Rx,0,8,62,05,80,00,A2,00,40,00,
472997966,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
472998220,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
473001317,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
473001546,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
473001859,00000394,false,Rx,0,8,3A,1D,00,1A,00,00,00,00,
473002088,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
473003278,000000A7,false,Rx,0,8,D3,0C,60,80,FD,05,88,3D,
473003512,000000A8,false,Rx,0,8,A4,8C,1D,A1,82,64,08,0E,
473003761,00000107,false,Rx,0,8,00,00,F8,2C,01,00,A7,A6,
473003981,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
473004225,00000121,false,Rx,0,8,FC,06,00,40,37,5A,7E,FE,
473004459,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473005211,000000AF,false,Rx,0,4,83,78,3A,01,00,00,00,00,
473005504,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
473005764,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
473006190,00000086,false,Rx,0,8,10,0C,2C,20,00,00,00,00,
473011666,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473011672,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
473011678,00000116,false,Rx,0,8,50,05,01,00,20,00,00,FF,
473011684,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
473011689,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
473011766,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
473012030,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
473013309,000000A7,false,Rx,0,8,23,0D,60,80,FD,05,88,3D,
473013543,000000A8,false,Rx,0,8,8F,8D,1D,A1,82,64,0C,0E,
473015219,000000AF,false,Rx,0,4,83,79,3A,01,00,00,00,00,
473016203,00000086,false,Rx,0,8,74,0D,2C,20,00,00,00,00,
473016457,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
473017460,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473017738,00000101,false,Rx,0,8,3F,06,80,00,A2,00,00,00,
473018002,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
473018254,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
473018881,0000031E,false,Rx,0,8,C9,F3,3F,00,00,00,00,40,
473019141,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
473019395,0000032F,false,Rx,0,8,00,FF,00,00,00,00,12,01,
473019628,00000040,false,Rx,0,8,46,08,00,44,C1,00,00,00,
473020594,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
473021341,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
473021574,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
473021820,00000462,false,Rx,0,8,01,00,38,00,00,01,00,00,
473022057,00000520,false,Rx,0,8,D2,08,00,08,00,0A,00,0A,
473023302,000000A7,false,Rx,0,8,22,0E,60,80,FD,01,88,3D,
473023536,000000A8,false,Rx,0,8,3D,8E,1D,A1,82,64,0C,0E,
473023781,00000107,false,Rx,0,8,00,00,F8,2C,01,00,A7,A6,
473023998,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
473024237,00000121,false,Rx,0,8,AF,07,00,40,37,5A,7E,FE,
473024493,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473025202,000000AF,false,Rx,0,4,83,7A,00,00,00,00,00,00,
473026184,00000086,false,Rx,0,8,D8,0E,2C,20,00,00,00,00,
473032871,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473032877,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
473032882,00000116,false,Rx,0,8,FC,06,01,00,20,00,00,FF,
473032887,000003E5,false,Rx,0,8,F3,20,00,00,00,00,00,00,
473032893,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
473032898,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
473032903,00000128,false,Rx,0,3,84,10,D5,00,00,00,00,00,
473032908,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
473033259,000000A7,false,Rx,0,8,E5,0F,20,80,FD,01,88,3D,
473033493,000000A8,false,Rx,0,8,B2,8F,1D,A1,82,64,0C,0E,
473033760,0000030B,false,Rx,0,8,10,28,00,00,08,00,00,10,
473034003,00000643,false,Rx,0,8,85,02,13,00,00,00,00,00,
473034725,000003B5,false,Rx,0,8,87,FE,12,3E,0C,99,20,00,
473035223,000000AF,false,Rx,0,4,83,7B,00,00,00,00,00,00,
473036187,00000086,false,Rx,0,8,BC,0F,2C,20,00,00,00,00,
473037443,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473037731,00000101,false,Rx,0,8,5B,07,80,00,A2,00,00,00,
473037973,00000106,false,Rx,0,8,3B,07,63,00,02,00,00,00,
473038228,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
473041321,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
473041575,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
473041846,00000365,false,Rx,0,8,AD,06,14,00,8D,0F,88,7A,
473043283,000000A7,false,Rx,0,8,2C,00,20,80,FD,01,88,3D,
473043516,000000A8,false,Rx,0,8,E2,80,1D,A1,82,64,08,0E,
473043760,00000107,false,Rx,0,8,00,00,F8,2C,01,00,B4,A6,
473044003,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
473044238,00000121,false,Rx,0,8,6C,08,00,40,37,5A,7E,FE,
473044471,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473044730,000002C2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473044953,00000391,false,Rx,0,8,12,8C,22,4A,00,27,00,22,
473045129,000000AF,false,Rx,0,4,83,7C,C5,01,00,00,00,00,
473045362,000003BE,false,Rx,0,8,C1,00,E6,00,C8,80,00,80,
473045537,000003C0,false,Rx,0,4,FE,04,03,00,00,00,00,00,
473045781,000003C7,false,Rx,0,8,76,10,24,00,00,40,80,00,
473046025,000003D6,false,Rx,0,8,03,00,00,00,00,00,30,00,
473046319,17F00076,true,Rx,0,8,20,76,00,00,00,00,00,80,
473046552,00000086,false,Rx,0,8,FE,00,2C,20,00,00,00,00,
473046801,00000640,false,Rx,0,8,E0,92,81,C7,7D,20,0F,00,
473054069,0000012B,false,Rx,0,8,FA,4B,40,28,00,00,00,00,
473054074,00000647,false,Rx,0,8,B8,FD,FF,7F,00,00,00,18,
473054079,0000065F,false,Rx,0,8,2E,20,00,00,00,00,2C,7F,
473054085,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473054090,00000670,false,Rx,0,8,19,10,00,00,00,01,00,88,
473054095,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
473054101,00000116,false,Rx,0,8,98,07,01,00,20,00,00,FF,
473054106,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
473054111,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
473054117,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
473054122,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
473054127,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
473054132,000000A7,false,Rx,0,8,A4,01,20,80,FD,01,88,3D,
473054138,000000A8,false,Rx,0,8,A0,81,1D,A1,82,64,0C,0E,
473055223,000000AF,false,Rx,0,4,83,7D,C5,01,00,00,00,00,
473056184,00000086,false,Rx,0,8,9A,01,2C,20,00,00,00,00,
473057487,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473057752,00000101,false,Rx,0,8,E9,08,80,00,A2,03,00,00,
473057994,00000106,false,Rx,0,8,79,08,63,00,02,00,00,00,
473058250,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
473061321,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
473061576,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
473061875,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
473062134,000000B1,false,Rx,0,8,C2,2B,00,00,00,00,00,00,
473063298,000000A7,false,Rx,0,8,D0,02,20,80,FD,01,88,3D,
473063533,000000A8,false,Rx,0,8,E4,82,1D,A1,82,64,10,0E,
473063761,00000107,false,Rx,0,8,00,00,F8,2C,01,00,C1,A6,
473064003,00000120,false,Rx,0,8,4F,09,00,02,01,08,FF,01,
473064238,00000121,false,Rx,0,8,93,09,00,40,37,5A,7E,FE,
473064472,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473065202,000000AF,false,Rx,0,4,83,7E,00,00,00,00,00,00,
473066203,00000086,false,Rx,0,8,36,02,2C,20,00,00,00,00,
473072885,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473072890,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
473072896,00000116,false,Rx,0,8,DA,08,01,00,20,00,00,FF,
473072901,00000392,false,Rx,0,8,99,21,00,00,00,00,00,04,
473072906,000006B4,false,Rx,0,8,00,91,97,71,29,33,56,57,
473072912,0000031E,false,Rx,0,8,64,F4,3F,00,00,00,00,40,
473072917,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
473072922,0000032F,false,Rx,0,8,00,FF,00,00,00,00,12,01,
473072928,00000040,false,Rx,0,8,22,09,00,44,C1,00,00,00,
473072933,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
473072938,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
473072944,00000463,false,Rx,0,8,00,E0,03,00,00,00,00,00,
473072949,00000128,false,Rx,0,3,84,FF,09,00,00,00,00,00,
473072954,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A2,
473073005,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
473073010,000003C8,false,Rx,0,8,00,00,54,24,00,60,01,82,
473073015,17F00077,true,Rx,0,8,20,77,00,00,00,00,00,00,
473073315,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
473073550,000000A7,false,Rx,0,8,51,03,20,80,FD,01,88,3D,
473073776,000000A8,false,Rx,0,8,33,83,1D,A1,82,64,14,0E,
473075223,000000AF,false,Rx,0,4,83,7F,00,00,00,00,00,00,
473076184,00000086,false,Rx,0,8,52,03,2C,20,00,00,00,00,
473076477,0000012B,false,Rx,0,8,BF,4C,40,28,00,00,00,00,
473077539,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473077808,00000101,false,Rx,0,8,7D,09,80,00,A2,00,00,00,
473078071,00000106,false,Rx,0,8,1D,09,63,00,02,00,00,00,
473078305,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
473078554,000001AB,false,Rx,0,8,83,0B,04,02,18,00,04,00,
473081322,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
473081550,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
473081847,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
473083265,0000030B,false,Rx,0,8,10,29,00,00,08,00,00,10,
473083500,000000A7,false,Rx,0,8,6B,04,20,80,FD,01,88,3D,
473083739,000000A8,false,Rx,0,8,D7,84,1D,A1,82,64,18,0E,
473083982,00000107,false,Rx,0,8,00,00,F8,2C,01,00,C1,A6,
473084217,00000120,false,Rx,0,8,94,0A,00,02,01,08,FF,01,
473084451,00000121,false,Rx,0,8,F6,0A,00,40,37,5A,7E,FE,
473084686,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473084935,0000065E,false,Rx,0,8,00,00,FE,80,23,00,00,00,
473085209,000000AF,false,Rx,0,4,83,70,41,01,00,00,00,00,
473086192,00000086,false,Rx,0,8,41,04,2C,20,00,00,00,00,
473094096,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473094102,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
473094107,00000116,false,Rx,0,8,BE,09,01,00,20,00,00,FF,
473094112,000001A2,false,Rx,0,8,50,08,00,00,00,00,00,00,
473094118,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
473094123,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
473094128,00000365,false,Rx,0,8,AD,06,14,00,8D,0F,88,7A,
473094134,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
473094139,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
473094144,000003D4,false,Rx,0,8,22,02,80,06,00,04,00,00,
473094149,000000A7,false,Rx,0,8,10,05,20,80,FD,01,88,3D,
473094155,000000A8,false,Rx,0,8,BD,85,1D,A1,82,64,18,0E,
473095219,000000AF,false,Rx,0,4,83,71,41,01,00,00,00,00,
473096182,00000086,false,Rx,0,8,25,05,2C,20,00,00,00,00,
473097458,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473097741,00000101,false,Rx,0,8,94,0A,80,00,A2,02,00,00,
473097984,00000106,false,Rx,0,8,B1,0A,63,00,02,00,00,00,
473098212,0000011E,false,Rx,0,8,4D,0A,00,00,00,00,00,00,
473098511,1B000076,true,Rx,0,8,76,00,04,01,01,00,00,00,
473101292,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
473101572,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
473101859,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
473103278,000000A7,false,Rx,0,8,83,06,20,80,FD,01,88,3D,
473103512,000000A8,false,Rx,0,8,8D,86,1D,A1,82,64,18,0E,
473103755,00000107,false,Rx,0,8,00,00,F8,2C,01,00,CE,A6,
473103998,00000120,false,Rx,0,8,38,0B,00,02,01,08,FF,01,
473104206,00000121,false,Rx,0,8,5D,0B,00,40,37,5A,7E,FE,
473104475,00000147,false,Rx,0,8,00,00,00,00,F0,A7,60,1D,
473105085,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
473106183,00000086,false,Rx,0,8,89,06,2C,20,00,00,00,00,
473106437,0000012B,false,Rx,0,8,EB,4D,40,28,00,00,00,00,
473112899,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473112904,000000FD,false,Rx,0,8,26,DA,1F,80,00,00,00,00,
473112909,00000116,false,Rx,0,8,12,0A,01,00,20,00,00,FF,
473112915,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
473112920,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
473112925,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
473112930,0000012D,false,Rx,0,8,79,85,7F,00,00,00,FE,3F,
473113479,000000A7,false,Rx,0,8,0A,07,20,80,FD,01,88,3D,
473113734,000000A8,false,Rx,0,8,A0,87,1D,A1,82,64,1C,0E,
473115223,000000AF,false,Rx,0,4,83,73,00,00,00,00,00,00,
473116183,00000086,false,Rx,0,8,ED,07,2C,20,00,00,00,00,
473117455,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
473117748,00000101,false,Rx,0,8,44,0B,80,00,A2,00,40,00,
473117991,00000106,false,Rx,0,8,D5,0B,63,00,02,00,00,00,
